,tin,mahalla,mahalla_code,viloyat,tuman,sektor,coato,region_id,district_id
281,203090032,NAYMAN,1093,Andijon viloyati,Shaxrixon tumani,1,1703230,0,11
282,203099296,POLOSON,1096,Andijon viloyati,Shaxrixon tumani,1,1703230,0,11
283,203089941,YUZLAR,1102,Andijon viloyati,Shaxrixon tumani,1,1703230,0,11
284,206112333,SHOKIRBOY,1101,Andijon viloyati,Shaxrixon tumani,1,1703230,0,11
285,205950369,SHAYDO,1100,Andijon viloyati,Shaxrixon tumani,1,1703230,0,11
286,203103504,ANDAJON,1083,Andijon viloyati,Shaxrixon tumani,1,1703230,0,11
287,202832722,QOʻQONI,4557,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
288,202832983,ALISHER NAVOIY,4547,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
289,202693722,BIRLIK,9436,Samarqand viloyati,Samarqand shahar,4,1718401,6,179
290,202832549,QOʻSH CHINOR,4558,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
291,202832739,MADANIY YURISH,4559,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
292,202832801,MIRZATUT,4560,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
293,202832778,NAYMAN,4561,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
294,202832754,TURKMAN,4565,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
295,202832975,TURON,4566,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
296,202832682,SINCHI,4568,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
297,203882043,SHAKARQAMISH,5238,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
298,207326604,YANGI HAYOT,10979,Toshkent shahri,Yangixayot rayoni,1,1726292,9,183
299,207326628,MARHAMAT,10983,Toshkent shahri,Yangixayot rayoni,3,1726292,9,183
300,207326595,YANGI TURMUSH,10984,Toshkent shahri,Yangixayot rayoni,3,1726292,9,183
301,202501406,EKRAZ,5239,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
302,202511630,DOʻGʻOBA,5223,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
303,204029895,NURAFSHON,5224,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
304,202712451,IPOQ,5226,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
305,202712468,MARMUN,5227,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
306,202712490,UZUMZOR,5235,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
307,204031404,OBSHIR,5230,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
308,202493339,OLMAZOR,5232,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
309,202491641,YAKKATUT,5240,Surxondaryo viloyati,Oltinsoy tumani,3,1722201,7,84
310,202694981,QUMPAYKAL,5246,Surxondaryo viloyati,Oltinsoy tumani,4,1722201,7,84
311,203954317,OBOD VAXSHIVOR,5243,Surxondaryo viloyati,Oltinsoy tumani,4,1722201,7,84
312,202712547,ZARDAQUL,5244,Surxondaryo viloyati,Oltinsoy tumani,4,1722201,7,84
313,203531154,QOʻSHARCHA,5247,Surxondaryo viloyati,Oltinsoy tumani,4,1722201,7,84
314,202504805,CHINOR,5250,Surxondaryo viloyati,Oltinsoy tumani,4,1722201,7,84
315,207310861,SOHIBKOR,10756,Surxondaryo viloyati,Oltinsoy tumani,4,1722201,7,84
316,202649728,SHABNAM,5672,Surxondaryo viloyati,Sariosiyo tumani,1,1722217,7,93
317,202709217,DASHTIGʻOZ,5291,Surxondaryo viloyati,Boysun tumani,1,1722204,7,87
318,202671314,DUOBA,5293,Surxondaryo viloyati,Boysun tumani,1,1722204,7,87
319,203671338,INKABOD,5294,Surxondaryo viloyati,Boysun tumani,1,1722204,7,87
320,202671401,SHIRINOBOD,5307,Surxondaryo viloyati,Boysun tumani,2,1722204,7,87
321,202671250,BOSHRABOT,5300,Surxondaryo viloyati,Boysun tumani,2,1722204,7,87
322,202671378,KOʻCHKAK,5302,Surxondaryo viloyati,Boysun tumani,2,1722204,7,87
323,202671282,AVLOD,5303,Surxondaryo viloyati,Boysun tumani,2,1722204,7,87
324,205205691,TOʻDA,5305,Surxondaryo viloyati,Boysun tumani,2,1722204,7,87
325,202659841,DARBAND,5308,Surxondaryo viloyati,Boysun tumani,3,1722204,7,87
326,202671361,XOʻJABULGʻON,5316,Surxondaryo viloyati,Boysun tumani,3,1722204,7,87
327,202671418,SAYROB,5312,Surxondaryo viloyati,Boysun tumani,3,1722204,7,87
328,202671228,MUNCHOQ,5311,Surxondaryo viloyati,Boysun tumani,3,1722204,7,87
329,203653399,QIZILNAVR,5310,Surxondaryo viloyati,Boysun tumani,3,1722204,7,87
330,202659858,SHOʻRSOY,5328,Surxondaryo viloyati,Boysun tumani,4,1722204,7,87
331,202659865,TOGʻCHI,5325,Surxondaryo viloyati,Boysun tumani,4,1722204,7,87
332,202671307,POYGABOSHI,5324,Surxondaryo viloyati,Boysun tumani,4,1722204,7,87
333,202671425,KOSIBLAR,5321,Surxondaryo viloyati,Boysun tumani,4,1722204,7,87
334,202799099,BOYQISHLOQ,5801,Surxondaryo viloyati,Sherobod tumani,1,1722223,7,96
335,202649624,GULOBOD,5660,Surxondaryo viloyati,Sariosiyo tumani,1,1722217,7,93
336,202948649,TEMIRYOʻLCHILAR,9464,Samarqand viloyati,Samarqand shahar,4,1718401,6,179
337,202922966,NAVBAHOR,10953,Sirdaryo viloyati,Guliston shahar,1,1724401,8,184
338,202708068,CHOSH,10926,Surxondaryo viloyati,Sariosiyo tumani,1,1722217,7,93
339,202659153,GUMBAZ,3667,Namangan viloyati,Uychi tumani,2,1714229,5,65
340,202661604,ISTIQLOL,3670,Namangan viloyati,Uychi tumani,2,1714229,5,65
341,202659114,MIRZAROVOT,3673,Namangan viloyati,Uychi tumani,2,1714229,5,65
342,202659224,QUMTEPA,3684,Namangan viloyati,Uychi tumani,3,1714229,5,65
343,202659288,BOʻSTON,3680,Namangan viloyati,Uychi tumani,3,1714229,5,65
344,202814411,KOʻKBULOQ,1981,Jizzax viloyati,G‘allaorol tumani,4,1708209,2,27
345,200340592,ISTIQLOL,2160,Jizzax viloyati,Forish tumani,4,1708235,2,35
346,202639074,ITTIFOQ,2181,Jizzax viloyati,Jizzax shahar,1,1708401,2,185
347,207015286,BUNYODKOR,2178,Jizzax viloyati,Jizzax shahar,1,1708401,2,185
348,202638890,TINCHLIK,10059,Jizzax viloyati,Jizzax shahar,2,1708401,2,185
349,202638908,OLMAZOR,10076,Jizzax viloyati,Jizzax shahar,3,1708401,2,185
350,202858222,BINOKAR,8896,Toshkent shahri,Yangixayot rayoni,4,1726292,9,183
351,306630604,YANGI  CHOSHTEPA,9838,Toshkent shahri,Yangixayot rayoni,1,1726292,9,183
352,303859605,VIQOR,9182,Toshkent shahri,Yangixayot rayoni,2,1726292,9,183
353,202845594,DOʻSTLIK,9185,Toshkent shahri,Yangixayot rayoni,2,1726292,9,183
354,304226180,SUGʻDIYONA,9186,Toshkent shahri,Sirg‘ali tumani,3,1726283,9,113
355,202966856,NILUFAR,9190,Toshkent shahri,Sirg‘ali tumani,3,1726283,9,113
356,202971684,QIPCHOQ,9193,Toshkent shahri,Sirg‘ali tumani,3,1726283,9,113
357,305052651,YOSHLIK,6323,Toshkent viloyati,Bo‘stonliq tumani,3,1727224,10,121
358,303267757,KOʻK TOʻNLI,6324,Toshkent viloyati,Bo‘stonliq tumani,3,1727224,10,121
359,202926675,ISTIQLOL,6314,Toshkent viloyati,Bo‘stonliq tumani,3,1727224,10,121
360,305052865,T DADABOYEV,6333,Toshkent viloyati,Bo‘stonliq tumani,4,1727224,10,121
361,305052596,CHIMGAN,6339,Toshkent viloyati,Bo‘stonliq tumani,4,1727224,10,121
362,204356750,ISTIQLOL,8536,Xorazm viloyati,Xazorasp tumani,2,1733220,12,152
363,202911798,M.M.XORAZMIY,6450,Toshkent viloyati,Zangiota tumani,2,1727237,10,124
364,202911806,XARAKAT,6449,Toshkent viloyati,Zangiota tumani,2,1727237,10,124
365,202911814,QIRGUZAR,6447,Toshkent viloyati,Zangiota tumani,2,1727237,10,124
366,202911821,AXILOBOD,6446,Toshkent viloyati,Zangiota tumani,2,1727237,10,124
367,207012038,QUMBIZ AWIL,422,Qoraqalpog‘iston Respublikasi,Nukus shahar,4,1735401,13,186
368,206853044,BOʻSTON,6471,Toshkent viloyati,Zangiota tumani,3,1727237,10,124
369,204551644,ISTIQLOL,6474,Toshkent viloyati,Zangiota tumani,3,1727237,10,124
370,308674904,FAYZLI,6482,Toshkent shahri,Yangixayot rayoni,4,1726292,9,183
371,202912259,IBRAT,6501,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
372,202911924,ALIMBUVA,6495,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
373,202911988,BOGʻISHAMOL,6494,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
374,202911884,ILGʻOR,6492,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
375,207205026,SHODLIK,6491,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
376,202911480,MADANIYAT,6489,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
377,202715677,OBOD,3641,Namangan viloyati,To‘raqo‘rg‘on tumani,4,1714224,5,64
378,202707726,ABDULLA QAHHOR,3501,Namangan viloyati,Pop tumani,1,1714219,5,63
379,202707765,A.NAVOIY,3502,Namangan viloyati,Pop tumani,1,1714219,5,63
380,305644832,OQ MAYDON,9813,Xorazm viloyati,Xazorasp tumani,2,1733220,12,152
381,202770096,NAVQIRON,3437,Namangan viloyati,Namangan tumani,4,1714212,5,61
382,202770168,PAST QIYOT,3438,Namangan viloyati,Namangan tumani,4,1714212,5,61
383,202770175,TEPA QIYOT,3439,Namangan viloyati,Namangan tumani,4,1714212,5,61
384,202802008,PORLOQ,9718,Namangan viloyati,Davlatobod tumani,3,1714365,5,180
385,202770230,OʻRTA ROVUSTON,9722,Namangan viloyati,Davlatobod tumani,2,1714365,5,180
386,202770223,OʻRTA GʻIRVON,9721,Namangan viloyati,Davlatobod tumani,3,1714365,5,180
387,202514967,XONOBOD,8412,Xorazm viloyati,Qo‘shko‘pir tumani,2,1733212,12,150
388,207185868,DURDONA,8411,Xorazm viloyati,Qo‘shko‘pir tumani,2,1733212,12,150
389,207187041,ZARBDOR,8413,Xorazm viloyati,Qo‘shko‘pir tumani,2,1733212,12,150
390,205327667,QORAMON,8414,Xorazm viloyati,Qo‘shko‘pir tumani,2,1733212,12,150
391,204165696,NEZAXOS,8404,Xorazm viloyati,Qo‘shko‘pir tumani,2,1733212,12,150
392,202660312,KENAGAS,8408,Xorazm viloyati,Qo‘shko‘pir tumani,2,1733212,12,150
393,207108344,IQBOL,8418,Xorazm viloyati,Qo‘shko‘pir tumani,3,1733212,12,150
394,202293286,AHMAD YASSAVIY,909,Andijon viloyati,Qo‘rg‘ontepa tumani,2,1703220,0,8
395,203819783,KOʻNCHILIK,914,Andijon viloyati,Qo‘rg‘ontepa tumani,2,1703220,0,8
396,202293279,MIRZO ULUGʻBEK,915,Andijon viloyati,Qo‘rg‘ontepa tumani,2,1703220,0,8
397,206954274,MUSTAQILLIKNING 15 YILLIGI,917,Andijon viloyati,Qo‘rg‘ontepa tumani,2,1703220,0,8
398,203819808,SOHIBQIRON,919,Andijon viloyati,Qo‘rg‘ontepa tumani,2,1703220,0,8
399,203826704,NAVOIY,934,Andijon viloyati,Qo‘rg‘ontepa tumani,3,1703220,0,8
400,202910696,YUQORI,10484,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
401,205514861,BOBUR,10493,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
402,202855203,GULISTON,4883,Samarqand viloyati,Urgut tumani,4,1718236,6,82
403,202830504,SHODLIK,4882,Samarqand viloyati,Urgut tumani,4,1718236,6,82
404,202830488,BOGʻISHAMOL,4881,Samarqand viloyati,Urgut tumani,4,1718236,6,82
405,202657813,CHORRAHA,4901,Samarqand viloyati,Urgut tumani,4,1718236,6,82
406,202839467,KUMUSHKENT,10297,Samarqand viloyati,Oqdaryo tumani,1,1718203,6,70
407,202842339,PICHOQCHI,4096,Samarqand viloyati,Oqdaryo tumani,1,1718203,6,70
408,202846238,YANGIOBOD,4098,Samarqand viloyati,Oqdaryo tumani,1,1718203,6,70
409,202854480,OQDARYO,4095,Samarqand viloyati,Oqdaryo tumani,1,1718203,6,70
410,202839561,DAHBED,4102,Samarqand viloyati,Oqdaryo tumani,2,1718203,6,70
411,202839450,PAXTAOBOD,4105,Samarqand viloyati,Oqdaryo tumani,2,1718203,6,70
412,207295518,TARAQQIYOT,6,Samarqand viloyati,Oqdaryo tumani,2,1718203,6,70
413,202842274,GALARAVOT,4110,Samarqand viloyati,Oqdaryo tumani,3,1718203,6,70
414,202839578,LOYISH,4111,Samarqand viloyati,Oqdaryo tumani,3,1718203,6,70
415,202839585,OʻZBEKISTON,4115,Samarqand viloyati,Oqdaryo tumani,3,1718203,6,70
416,202854434,YANGIQISHLOQ,4116,Samarqand viloyati,Oqdaryo tumani,3,1718203,6,70
417,202842307,YANGIHAYOT,4118,Samarqand viloyati,Oqdaryo tumani,3,1718203,6,70
418,202842250,A.TEMUR,4108,Samarqand viloyati,Oqdaryo tumani,3,1718203,6,70
419,202860601,TEMIRAK,4125,Samarqand viloyati,Oqdaryo tumani,4,1718203,6,70
420,202839546,AVAZALI,4119,Samarqand viloyati,Oqdaryo tumani,4,1718203,6,70
421,202829566,BOʻDANA,4130,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
422,207136928,YANGIQOʻRGʻON,4144,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
423,202829756,CHANGAL-1,4142,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
424,202578950,XUVAYDO,8102,Farg‘ona viloyati,Farg‘ona shahar,2,1730401,11,187
425,202578967,MURUVVAT,8103,Farg‘ona viloyati,Farg‘ona shahar,2,1730401,11,187
426,202578935,KIMYOGAR,8104,Farg‘ona viloyati,Farg‘ona shahar,2,1730401,11,187
427,202578982,YULDUZ,8115,Farg‘ona viloyati,Farg‘ona shahar,2,1730401,11,187
428,202821578,38-SOVURBULOQ,8106,Farg‘ona viloyati,Farg‘ona shahar,2,1730401,11,187
429,206735816,BESHTA,10804,Xorazm viloyati,Xazorasp tumani,2,1733220,12,152
430,305570790,SHIRIN QUDUQ,9815,Xorazm viloyati,Xazorasp tumani,2,1733220,12,152
431,305527099,ZEHNLI,9816,Xorazm viloyati,Xazorasp tumani,2,1733220,12,152
432,202770144,KATTA TOSHBULOQ,3432,Namangan viloyati,Namangan tumani,4,1714212,5,61
433,202769974,CHORBOGʻ,3442,Namangan viloyati,Namangan tumani,4,1714212,5,61
434,202769981,KICHIK QURAMA,3433,Namangan viloyati,Namangan tumani,4,1714212,5,61
435,202770254,IBRAT,10815,Namangan viloyati,Namangan tumani,4,1714212,5,61
436,202673478,YELXON,3601,Namangan viloyati,Davlatobod tumani,1,1714365,5,180
437,202673374,BIRLASHGAN,3600,Namangan viloyati,To‘raqo‘rg‘on tumani,2,1714224,5,64
438,202670538,IBRAT,3604,Namangan viloyati,To‘raqo‘rg‘on tumani,2,1714224,5,64
439,203345385,CHANGIR,3207,Navoiy viloyati,Xatirchi tumani,2,1712251,4,58
440,202740609,MIYONQOL,3202,Navoiy viloyati,Xatirchi tumani,2,1712251,4,58
441,202740687,YANGIRABOD,3208,Navoiy viloyati,Xatirchi tumani,2,1712251,4,58
442,202740576,SAROY,3205,Navoiy viloyati,Xatirchi tumani,2,1712251,4,58
443,202986626,MUSTAQILLIK,3203,Navoiy viloyati,Xatirchi tumani,2,1712251,4,58
444,204563597,BINOKOR,3210,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
445,202740663,JALOYIR,3216,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
446,203459038,FIDOKOR,3224,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
447,203654326,OLMAZOR,3222,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
448,202391268,YANGI XAYOT,5360,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
449,202285027,ORIYAT,5355,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
450,202349769,NURLI HAYOT,5354,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
451,202731136,YOʻLCHI,5352,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
452,202273327,YANGI YER,5359,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
453,202391236,DARBAND,5351,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
454,202310184,YANGI DIYOR,5358,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
455,202687032,SHAFFOF,5356,Surxondaryo viloyati,Muzrabot tumani,3,1722207,7,88
456,202445325,FAYZIOBOD,5364,Surxondaryo viloyati,Muzrabot tumani,4,1722207,7,88
457,202760149,CHEGARACHI,5365,Surxondaryo viloyati,Muzrabot tumani,4,1722207,7,88
458,202445333,BOGʻI ERAM,5361,Surxondaryo viloyati,Muzrabot tumani,4,1722207,7,88
459,202673897,CHINOR,5761,Surxondaryo viloyati,Uzun tumani,1,1722221,7,95
460,202666010,OQ OSTONA,5757,Surxondaryo viloyati,Uzun tumani,1,1722221,7,95
461,202688237,DEHQON,5752,Surxondaryo viloyati,Uzun tumani,1,1722221,7,95
462,202653953,YANGI KUCH,5777,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
463,206947171,YAMGI SHAHAR,5779,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
464,202688180,TOMCHI,5773,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
465,202821221,OBIZARANG,5771,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
466,202688197,MALANDIYON,5769,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
467,202660154,GULISTON,5763,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
468,202673969,YANGI ROʻZGʻOR,5780,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
469,202715337,YANGIOBOD,5794,Surxondaryo viloyati,Uzun tumani,3,1722221,7,95
470,202673984,FAYZOVA,5791,Surxondaryo viloyati,Uzun tumani,3,1722221,7,95
471,202688244,FAYZOBOD,5790,Surxondaryo viloyati,Uzun tumani,3,1722221,7,95
472,202750120,OKMACHIT,5784,Surxondaryo viloyati,Uzun tumani,3,1722221,7,95
473,201066544,NAVROʻZ,5797,Surxondaryo viloyati,Uzun tumani,4,1722221,7,95
474,202750105,ERKINLIK,5799,Surxondaryo viloyati,Uzun tumani,4,1722221,7,95
475,202660107,BOHORISTON,5795,Surxondaryo viloyati,Uzun tumani,4,1722221,7,95
476,310157606,JALOYIR,15926,Farg‘ona viloyati,Furqat tumani,4,1730238,11,146
477,202712389,JILIBULOQ,5202,Surxondaryo viloyati,Oltinsoy tumani,1,1722201,7,84
478,203480464,SHOXCHA,5208,Surxondaryo viloyati,Oltinsoy tumani,1,1722201,7,84
479,207100814,XOʻJAYPOK,5207,Surxondaryo viloyati,Oltinsoy tumani,1,1722201,7,84
480,202712508,YANGIARIQ,5209,Surxondaryo viloyati,Oltinsoy tumani,1,1722201,7,84
481,203914397,NAVROʻZ,5220,Surxondaryo viloyati,Oltinsoy tumani,2,1722201,7,84
482,202660684,QALʻAI POYON,3830,Namangan viloyati,Chust tumani,1,1714237,5,68
483,202652417,ARIQBOʻYI,3842,Namangan viloyati,Chust tumani,2,1714237,5,68
484,202652360,BOZORBOSHI,3845,Namangan viloyati,Chust tumani,2,1714237,5,68
485,202851984,BULOQBOSHI,3846,Namangan viloyati,Chust tumani,2,1714237,5,68
486,202849067,GʻOVASOY SOHILI,3848,Namangan viloyati,Chust tumani,2,1714237,5,68
487,206986354,YETTIQOʻRGʻON,3850,Namangan viloyati,Chust tumani,2,1714237,5,68
488,202854290,ZVUTQAND,3851,Namangan viloyati,Chust tumani,2,1714237,5,68
489,202854275,KOʻCHA,3852,Namangan viloyati,Chust tumani,2,1714237,5,68
490,202654414,QORAKAPA,3853,Namangan viloyati,Chust tumani,2,1714237,5,68
491,202676172,MASHHAD,3854,Namangan viloyati,Chust tumani,2,1714237,5,68
492,203646335,SARQAMISH-MIRZAOBOD,3857,Namangan viloyati,Chust tumani,2,1714237,5,68
493,202849050,TINCHLIK,3858,Namangan viloyati,Chust tumani,2,1714237,5,68
494,202652384,TOYMASOBOD,3860,Namangan viloyati,Chust tumani,2,1714237,5,68
495,202849043,YUQORI,3863,Namangan viloyati,Chust tumani,2,1714237,5,68
496,202664623,SADACHA,3881,Namangan viloyati,Chust tumani,3,1714237,5,68
497,202656656,YORQISHLOQ,3870,Namangan viloyati,Chust tumani,3,1714237,5,68
498,202669591,BOFANDA,3868,Namangan viloyati,Chust tumani,3,1714237,5,68
499,202858318,YOʻTMOS,3884,Namangan viloyati,Chust tumani,3,1714237,5,68
500,202660716,QAYIRMA,3873,Namangan viloyati,Chust tumani,3,1714237,5,68
501,202782761,MADANIYAT,3219,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
502,202782739,QOʻRGʻONCHA,3218,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
503,202782778,KORIZ ARAB,3217,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
504,203335184,DEHQONOBOD,3214,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
505,203639754,BUNYODKOR,3212,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
506,203654302,ANGIDON,3227,Navoiy viloyati,Xatirchi tumani,4,1712251,4,58
507,202790207,UCHQORA,3242,Navoiy viloyati,Xatirchi tumani,4,1712251,4,58
508,203599727,UYSHUN,3241,Navoiy viloyati,Xatirchi tumani,4,1712251,4,58
509,202790167,OLTINSOY,3238,Navoiy viloyati,Xatirchi tumani,4,1712251,4,58
510,203599687,OLTINOBOD,3237,Navoiy viloyati,Xatirchi tumani,4,1712251,4,58
511,202740591,NAVBAHOR,3235,Navoiy viloyati,Xatirchi tumani,4,1712251,4,58
512,202286365,GUZAR,566,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
513,202910712,MUAZZIMBOY,10490,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
514,202910736,Z.XABIBIY,10486,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
515,202910704,NAVROʻZ,10481,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
516,202910980,TINCHLIK,1168,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
517,202911085,TERAKTAGI,1167,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
518,202910973,SOXIL BOʻYI,1166,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
519,202911078,OVUSHQA,1165,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
520,202910965,ANDIJON,1157,Andijon viloyati,Paxtaobod tumani,1,1703232,0,12
521,205640224,BOʻSTONOBOD,1172,Andijon viloyati,Paxtaobod tumani,2,1703232,0,12
522,202911189,QAYIR,1176,Andijon viloyati,Paxtaobod tumani,2,1703232,0,12
523,202911164,NURDIYOR,1181,Andijon viloyati,Paxtaobod tumani,2,1703232,0,12
524,202911140,TOʻRAOBOD,1184,Andijon viloyati,Paxtaobod tumani,2,1703232,0,12
525,202911133,FAYZIOBOD,1186,Andijon viloyati,Paxtaobod tumani,2,1703232,0,12
526,202910919,BODROGʻOBOD,1191,Andijon viloyati,Paxtaobod tumani,3,1703232,0,12
527,202911268,DOʻNGQISHLOQ,1193,Andijon viloyati,Paxtaobod tumani,3,1703232,0,12
528,202911244,ZIYOLI,1194,Andijon viloyati,Paxtaobod tumani,3,1703232,0,12
529,202911283,LOLAZOR,1196,Andijon viloyati,Paxtaobod tumani,3,1703232,0,12
530,202910886,OLMAZOR,1197,Andijon viloyati,Paxtaobod tumani,3,1703232,0,12
531,202911229,PUSHMON,1199,Andijon viloyati,Paxtaobod tumani,3,1703232,0,12
532,203826768,IQTISODCHI,930,Andijon viloyati,Qo‘rg‘ontepa tumani,3,1703220,0,8
533,203826729,YORTIBOSH,928,Andijon viloyati,Qo‘rg‘ontepa tumani,3,1703220,0,8
534,202829606,OQTOSH,4140,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
535,202829771,NIYOZMAT,4138,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
536,202829788,NEBOʻSA,4137,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
537,202829534,ISTIQLOL,4135,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
538,202829470,BULUNGʻUR,4131,Samarqand viloyati,Bulung‘ur tumani,1,1718206,6,71
539,202829463,MEXRJON,4152,Samarqand viloyati,Bulung‘ur tumani,2,1718206,6,71
540,202829835,QIRQSHODI,4151,Samarqand viloyati,Bulung‘ur tumani,2,1718206,6,71
541,202829795,DEHQONOBOD,4146,Samarqand viloyati,Bulung‘ur tumani,2,1718206,6,71
542,202829614,KILDON,4149,Samarqand viloyati,Bulung‘ur tumani,2,1718206,6,71
543,202829804,ELOBOD,4157,Samarqand viloyati,Bulung‘ur tumani,2,1718206,6,71
544,202829828,SAXOVAT,4156,Samarqand viloyati,Bulung‘ur tumani,2,1718206,6,71
545,202829487,DOʻSTLIK,4163,Samarqand viloyati,Bulung‘ur tumani,3,1718206,6,71
546,206194905,YANGIARIQ,4171,Samarqand viloyati,Bulung‘ur tumani,3,1718206,6,71
547,202829717,MINGTEPA,4166,Samarqand viloyati,Bulung‘ur tumani,3,1718206,6,71
548,202829749,OLMAZOR,4168,Samarqand viloyati,Bulung‘ur tumani,3,1718206,6,71
549,202829559,FOZIL YO'LDOSH,4169,Samarqand viloyati,Bulung‘ur tumani,3,1718206,6,71
550,202829527,GULISTON,4162,Samarqand viloyati,Bulung‘ur tumani,3,1718206,6,71
551,202829677,ZARAFSHON,4175,Samarqand viloyati,Bulung‘ur tumani,4,1718206,6,71
552,202829621,CHOʻYANTEPA,4184,Samarqand viloyati,Bulung‘ur tumani,4,1718206,6,71
553,202832571,MIRZO ULUGʻBEK,4567,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
554,202505202,2-OʻRMONCHILAR,8141,Farg‘ona viloyati,Farg‘ona shahar,4,1730401,11,187
555,203248846,NAVOIY,7265,Farg‘ona viloyati,Oltiariq tumani,1,1730203,11,133
556,203247222,QAPCHUGʻAY,7279,Farg‘ona viloyati,Oltiariq tumani,1,1730203,11,133
557,203247239,SHARQ,7278,Farg‘ona viloyati,Oltiariq tumani,1,1730203,11,133
558,203274070,IBN SINO,7276,Farg‘ona viloyati,Oltiariq tumani,1,1730203,11,133
559,203274016,OLMAZOR,7273,Farg‘ona viloyati,Oltiariq tumani,1,1730203,11,133
560,200175670,GULISTON,7270,Farg‘ona viloyati,Oltiariq tumani,1,1730203,11,133
561,203268584,OBOD,7269,Farg‘ona viloyati,Oltiariq tumani,1,1730203,11,133
