,махаля,region_id,district_id
5828,УЛТАРМА,5,63
5829,АВИАСОЗЛАР,9,115
5830,ОҚ ЙЕР,11,140
5831,МАШИНОСОЗЛАР,9,115
5832,ТАРНОВ БОШИ,9,115
5833,ГУЛИСТОН,13,194
5834,КАТТА СОВУР,7,97
5835,ЖАННАТ БУЛОҚ,0,8
5836,ХЎЖАНД,5,64
5837,ҚОРА ҚУДУҚ,10,122
5838,ЯШНОБОД,10,125
5839,ҚЎНҒИРОТ,0,9
5840,1-СОН,0,195
5841,ТОШМАЧИТ,4,52
5842,БИРЛАШГАН,8,102
5843,ШАРҚ ЮЛДУЗИ,2,31
5844,БУНЁДКОР,10,132
5845,НАВРЎЗ,6,81
5846,ЎЗБЕКИСТОН,12,148
5847,ХУРРАМОБОД,11,140
5848,ОЙЖАМОЛ,0,1
5849,БИРЛИК,0,10
5850,НАВРЎЗ,4,51
5851,НАВРЎЗ,0,1
5852,МУРОДОБОД,6,73
5853,МАРОҚАНДА,6,78
5854,ОЙИМ,11,136
5855,БИРДАМЛИК,0,9
5856,ҚУМАРИҚ,11,142
5857,САҲОВАТ,5,61
5858,БУНЁДКОР,5,63
5859,ШУВАР,5,68
5860,ЯНГИ,4,58
5861,ЧОРСУ,0,12
5862,НУРЛИ ЮЛ,6,71
5863,ЛАЛМИКОР,6,71
5864,ПОЛОСОН,11,133
5865,ГУЛИСТОН,11,138
5866,ЕШОНЧЕК,0,2
5867,ЗАРБДОР,7,92
5868,АБДУРАЗЗОҚ ОТА,11,137
5869,13-СИМТЕПА,11,187
5870,ХЎЖАҚУРҒОН,4,58
5871,ИФТИҲОР,0,8
5872,ЗИЛОЛА,9,107
5873,ТИНЧЛИК,1,19
5874,ТЎҚИМАЧИ,1,191
5875,ШАҲРИОБОД,6,179
5876,ЧИНОР,9,110
5877,НАВРЎЗ,7,97
5878,БЕШ БОЛА ПАХЛАВОН,7,84
5879,ГУЛИСТОН,1,191
5880,ҚОРАМОН,13,159
5881,ТОШ ЁП,13,159
5882,НАМУНА,7,94
5883,ТУПРОҚҚЎРҒОН,7,192
5884,ШОДЛИК,7,192
5885,КОКИЛДОР ОТА,7,192
5886,Й. Охунбобоев ,7,85
5887,МУЗРАБОТ ДАРВОЗА,7,88
5888,УЧҚУН,5,182
5889,ФАЙЗИОБОД,9,110
5890,НАВРЎЗ,6,78
5891,ДЎСТЛИК,6,179
5892,БЕКЛАР,6,179
5893,ТЕМИР ЖОЛ,13,164
5894,ЗАРКЕНТ,5,69
5895,ТЕПА,6,76
5896,ХОРАЗМ,13,160
5897,НАВРУЗ,13,160
5898,БЎСТОН,11,140
5899,ЗУЛФИЯ,6,179
5900,БАЙНАЛМИНАЛЧИ,12,199
5901,ОЙДИН,8,103
5902,ИТИФОҚ,9,113
5903,АХИЛЛИК,10,132
5904,ШЎРҚИШЛОҚ,0,10
5905,ҚАШҚАР,0,9
5906,ҲАЛҚОБОД,9,113
5907,ФАҚИР ҚИШЛОҚ,0,13
5908,ПАКАНДИ,3,48
5909,СЎЗОҚ,0,11
5910,ҚУМАРИҚ,0,11
5911,ЮҚОРИ ЖЎШ,6,75
5912,ИСТИҚЛОЛ,3,40
5913,ЧОШТЕПА,3,193
5914,ҲОНАҚА,3,50
5915,ЎЗБЕКИСТОН ,0,5
5916,ДЎНҚИШЛОҚ,0,5
5917,КАМОЛОТ,12,199
5918,ЧОРБОҒ,0,1
5919,КЕРЕГЕТОВ,4,56
5920,НАМУНА,0,1
5921,БОБУР,1,22
5922,ҚЎНҒИРОТ,7,94
5923,ҚЎШКЎПИР,12,156
5924,ҚАНГЛИ,12,156
5925,ЯНГИОБОД,6,80
5926,ШЎРОБОД,1,22
5927,ПОЛВОНТОШ,7,86
5928,НАВРЎЗ,1,18
5929,ДЕЧА,1,22
5930,ҚЎШТАМҒАЛИ,6,75
5931,УШОТ,1,23
5932,ЯНГИ ҲАЁТ,3,43
5933,62-ШИКОРБЕГИ,11,188
5934,ШАЙХОН,1,191
5935,МАДАНИЯТ ,3,43
5936,ТУРКИСТОН,12,156
5937,АВЛИЁ-ПАРПИ,6,71
5938,АЛМАЗАР,13,164
5939,АРАБХОНА,1,24
5940,КЎКТОМ,12,150
5941,ОҚТОМ,5,69
5942,ЖАЙХУН,13,165
5943,КАРНА,1,17
5944,БИРЛАШГАН,11,140
5945,ИСТИҚБОЛ,6,79
5946,НУРАФШОН,6,79
5947,МУСТАҚИЛЛИК,3,38
5948,ЯНГИ ҲАЁТ ,3,38
5949,ЖАНУБ МАШъАЛИ,3,45
5950,ДУМАЛОҚ,10,121
5951,БОҒИСАМАРҚАНД,7,93
5952,ЧОТҚОЛ,10,127
5953,ҚУЙИ ТОРИНЖАК,6,82
5954,ЮКСАЛИШ,0,8
5955,ОЛТИНСОЙ,6,81
5956,ОЛВАЛИЗОР,5,182
5957,ЎРИКЗОР,10,120
5958,ҚОРАТЕПА,11,136
5959,ШАҲРИСТОН,4,55
5960,ЯНГИҚЎРҒОН,11,136
5961,МЕХНАТОБОД,11,135
5962,ДЎСТЛИК,2,36
5963,СОЙ ҒЎС,6,82
5964,БОҒИШАМОЛ,3,49
5965,ҲАЛИМКЎП,10,132
5966,ЯНГИҚИШЛОҚ,3,49
5967,БОҒИТУРКОН,1,22
5968,МАъРИФАТ,0,12
5969,СЎФИЛАР,11,142
5970,МАДАНИЯТ,0,3
5971,МУСТАҲКАМ ДЎСТЛИК,11,147
5972,ТАРАҚҚИЁТ,11,147
5973,ЖИЗМОНСОЙ,6,74
5974,ИСТИҚЛОЛ,10,120
5975,ЁРҚИН ҲАЁТ,5,66
5976,ОЧАМАЙЛИ,10,130
5977,МЎҒОЛ,5,69
5978,ЗИЁКОР,8,104
5979,САХТИЁН,12,149
5980,ИСТИҚЛОЛ,10,126
5981,ХИТОЙ,12,156
5982,БУНЁДКОР,8,104
5983,ОҚТЕПА,5,69
5984,ЁБУ,6,79
5985,РАВОТ ОЛЧИН,6,76
5986,КАТТАКЎЛ,7,91
5987,СОҲИЛ,5,66
5988,ЖАРҚОҚ,1,20
5989,ЧЎЛҚУВАР,1,20
5990,ОҚРАБОТ,1,17
5991,ШЕРГИРОН,1,15
5992,ҚУБАЙ - ТЕПА,9,113
5993,ХЎЖА ЯКШАБА,1,18
5994,САЙХАН,2,185
5995,МИНГ-ТЕПА,10,128
5996,САВРАК,1,24
5997,ҚЎРҒОНТЕПА,9,106
5998,ЎТКИР,9,106
5999,ТУНҒИШ ҚОНИС,13,186
6000,БАЙТЕРЕК,13,186
6001,СОЙИНҚОРОВУЛ,1,14
6002,ДЎСТЛИК,6,175
6003,МАЛЛАЧЕК,0,2
6004,ОҚТЕПА,4,58
6005,ҚИЗИЛТЕППА,5,68
6006,АМИР ТЕМУР,10,130
6007,ГУъЖИМ ТЕРЕК,13,163
6008,ҚИЗИЛ ЎЗЕК,13,172
6009,ҚРАНТАШ,13,167
6010,НАВКАТ,11,137
6011,ОЛТИНТЕПА,7,90
6012,ҚИЗИЛМУШТ,11,145
6013,ОФТОБРУ,11,141
6014,ЗИЙНАТ,11,189
6015,ОЙБЕК,10,181
6016,БУЮК ТУРОН,0,195
6017,ПАҲТАКОР,2,30
6018,ОЁҚ БОҒ,12,151
6019,40-СОНЛИ ДЎСТЛИК,10,197
6020,ЮҚОРИ ОВУЛ,12,151
6021,ТУРКИСТОН,5,67
6022,ЮҚОРИ ЧЎЖА,5,62
6023,МАДЕНИЯТ,13,165
6024,ОЛТИНСОЙ,13,160
6025,ТЎҚИМАЧИ,13,160
6026,ШОДЛИК,13,170
6027,ҒАЛАБА,13,170
6028,АҚЧАКЎЛ,13,194
6029,ИСТИҚЛОЛ,13,194
6030,КУН НУРИ,13,171
6031,ТЕМИР ЙЎЛЧИ,12,199
6032,СЕРГЕЛИ,10,198
6033,ЯНГИҚЎРҒОН,6,70
6034,ДЎСТЛИК,4,58
6035,НАВРЎЗ,5,61
6036,ТАХТАХОН,1,17
6037,КОМИЛЖОН ОТАНИЁЗОВ,12,156
6038,ПОЛВОН,12,150
6039,ЗИЁЛИЛАР,12,152
6040,ШАКАРБЕК,1,19
6041,ДАШИР,13,169
6042,ОҚ-ОЛТИН,1,14
6043,ШИРИН,12,154
6044,НУРАФШОН,12,154
6045,ОБОД,12,154
6046,ЖУРЁН,12,155
6047,АЛ ХОРАЗМИЙ,12,155
6048,ГУЛҒУНЧА,12,154
6049,МУҚАДДАС,12,154
6050,ЖАННАТМАКОН,12,154
6051,ЧЎЛОБОД,12,151
6052,НАВРЎЗ,1,14
6053,НАВБАҲОР,10,118
6054,НАВРЎЗ,10,118
6055,ГУЛОБОД,0,12
6056,ҲАЗРАТИ АЛИ,11,141
6057,ЕГРИСОЛМА,12,157
6058,МИРЗААРИҚ,6,71
6059,ОҚТОМ,2,27
6060,СОҲИБҚИРОН,3,193
6061,МАКТОБОД,3,49
6062,ФАРОВОН,3,41
6063,ҚИЗИЛСОЙ,10,127
6064,БЕШ-ТУТ,10,121
6065,ҚОРАМОЗОР,10,121
6066,АЧЧИҚҚУЙИ,12,157
6067,ОБОД,12,149
6068,БАҚАЙЛАР,12,151
6069,ПАРЧАНХОС,12,155
6070,УЙЕНКУЛСАЙ,10,121
6071,БУРЧМУЛЛА,10,121
6072,БУНЁДКОР,8,105
6073,ГАВХАР,9,117
6074,ДИЙДОР,9,106
6075,ФАЗОГИР,9,115
6076,ҚОРАБОҒТЕПА,7,89
6077,КЎЗИЧОҒЛИ,7,89
6078,БУЮК КЕЛАЖАК,7,92
6079,2-СОНЛИ МИРЗО УЛУҒБЕК,10,197
6080,ХУЛКАР,7,93
6081,ЕХТИРОМ,7,93
6082,ҲАСАНБОЙ ГУЗАР,10,132
6083,МАДАНИЯТ,7,90
6084,САРБОН,6,179
6085,36-СОНЛИ НАВРЎЗ,10,197
6086,КАЛДЎШАН,11,146
6087,КЕТЕНЛЕР,13,173
6088,МАШъАЛ,13,170
6089,БИРЛИК,0,8
6090,АЛПОМИШ,5,182
6091,МЕҲНАТОБОД,5,59
6092,ЎБА ЧЎЛИ,1,18
6093,АЙДИН ЖОЛ,13,186
6094,КАРВОН,4,53
6095,ФАЙЗОБОД,10,126
6096,ГУЛИСТОН,5,69
6097,ЗАРКАМАР,7,95
6098,ТОДОН,1,17
6099,ЖУШАЗШИ,13,186
6100,ЧЎРИКАЛОН,1,16
6101,ТУРКИСТАН,13,164
6102,ФАЗОГИР,0,7
6103,АҲШАКГУЗАР,11,142
6104,СОЛОҚОРОВУЛ,1,14
6105,КАРНАЙЧИ,0,11
6106,ҒЎЛБА,6,83
6107,ПОЙЖЎЙ,1,22
6108,УЧ ТЕГИРМОН,0,8
6109,ШЕРБЕК,3,41
6110,ОҚСУВ ҒОВОЗОН,5,69
6111,ИШТИХОН,6,73
6112,КАВАРДОН,10,125
6113,СУФИ,6,82
6114,УКРАЧ,6,82
6115,ХЎЖАҚИШЛОҚ,11,134
6116,ТОШТЕПА,0,9
6117,ҚОШАРИҚ,0,195
6118,КЎЛТЎСИН,6,77
6119,ҒОЙИБОТА,6,82
6120,ТИНЧЛИК,6,78
6121,АЛИШЕР НАВОИЙ,6,72
6122,НАВБАХОР,3,40
6123,БАРКАМОЛ,5,69
6124,ЯНГИ ЗАРАФШОН,4,201
6125,ИСТИҚБОЛ,11,139
6126,ТАГАН,12,157
6127,МАъНАВИЯТ,12,148
6128,ВОМИТАН,4,53
6129,ЁШЛИК,5,66
6130,ҒАЛАБА,2,34
6131,ПАРАХУН,4,58
6132,ОБОД,3,41
6133,БУЮК ТУРОН,3,190
6134,УЗУНСОЙ,6,82
6135,ГУЛБОҒ,6,80
6136,СЕРҚУЁШ,0,2
6137,ВАТАНПАРВАР,1,203
6138,ЁШЛИК,10,127
6139,ҲОНАРИҚ,11,142
6140,ИСТИҚЛОЛ,11,147
6141,НАЙМАН,11,142
6142,ШАКАРБУЛОҚ,3,48
6143,ҒУНЧА,11,146
6144,БЕШБУЛОҚ,3,48
6145,САБЗИПОЯ,7,94
6146,СОҲИБКОР,3,42
6147,ИСТИҚБОЛ,3,42
6148,ҚАШҚАДАРЁ,3,42
6149,ЖАЛАЖИН,3,45
6150,ИСТИҚБОЛ,3,49
6151,ҚОРАСУВ,6,179
6152,НОДИРАБЕГИМ,0,195
6153,ХИЁБОН,3,50
6154,ЖАЛАҚУДУҚ ,0,5
6155,АВЛИЁ ОТА,10,132
6156,ОБОДОН,3,43
6157,УСТОЗ,11,133
6158,А.НАВОИЙ,3,40
6159,ҒАЛАБА,11,138
6160,ГУЛОБОД,3,48
6161,ШАРҚ ЮЛДУЗИ,0,0
6162,МИРЗОҚУЛ,6,73
6163,АРАБОТА,6,81
6164,БОБУР,6,77
6165,МАРКАЗ,11,140
6166,ТОШҚЎРҒОН,5,63
6167,ШОҲГУЗАР,0,4
6168,ТАРОҚЛИ,7,96
6169,ГУЛТЕПА,10,176
6170,ЧАҚҚОН-1,0,0
6171,ҚОРАБОҒИЧ,0,10
6172,БОҒДОД,6,179
6173,ИСЛОМ ШОИР,6,175
6174,БАРАКА,3,48
6175,БОЗОРТЕПА,3,38
6176,КОМИЛОН,3,190
6177,ҚАЛҚОН ОТА,4,53
6178,МУСТАҚИЛЛИК,0,1
6179,НУРАФШОН,6,81
6180,КЎТАРМА,0,10
6181,ҚЎРҒОНЧА,11,140
6182,НУРСУХ,11,143
6183,БОЙТУБИ,6,73
6184,ПАХТАКОР,11,134
6185,БУЮК ТУРОН,6,78
6186,ШЕЙХЛАР,6,73
6187,АНДИЖОНИ,6,80
6188,ЯНГИСОР ,0,5
6189,ҚЎНҒИРОТ,11,136
6190,ҒОЛИБ,0,3
6191,ГАНЖИРОВОН,0,0
6192,ТАВАРОН,6,74
6193,ЯНГИ АВЛОД,3,39
6194,ГУЛОБОД,5,60
6195,БИНОКОР,0,195
6196,ТОШЛОҚ,0,6
6197,ЗОМИН,6,175
6198,РАВОТ,6,78
6199,ЮҚОРИ ҚЎРҒОНЧА,11,138
6200,ҚАЙНАР,11,143
6201,БОЙЛАТА,6,73
6202,МАШъАЛ,3,44
6203,46-ЎРМОНБОҒ,11,188
6204,УЧ ОЛИШ,11,142
6205,БУНЁДКОР,6,83
6206,КАТТА ҚЎШТЕПА,11,139
6207,КАТТА БЕШКАПА,11,134
6208,ТЕПАҚУЛ,6,81
6209,ЖАРҚУДУҚ,6,81
6210,ЎРДА ТАГИ,11,205
6211,НАъМУНА,11,135
6212,ТАРОҚЛИ,6,82
6213,ВАТАК,6,82
6214,ГЎЗАЛ,5,178
6215,БАЙНАЛМИЛАЛ,5,182
6216,ЧАВКАНДАРЁ,0,1
6217,ИСТИҚЛОЛ,6,83
6218,ҚАШҚАРЛИК,0,6
6219,САХОВАТ,11,205
6220,ҚАТОР ТЕРАК,6,78
6221,ХАМЗА,10,120
6222,БЕШТЕРАК,11,136
6223,МЕХНАТОБОД,11,139
6224,ХАЛҚОБОД,0,3
6225,МУМИНХЎЖА,6,74
6226,ҚАНЖИРҒА,11,142
6227,ЯНГИҚАДАМ,11,136
6228,ЎЗБЕКИСТОН,0,11
6229,ХУМДОН,3,37
6230,БУЛОҚБОШИ,6,75
6231,ЯНГИ ЗАМИН,5,178
6232,ЯНГИ ЎЗБЕКИСТОН,3,38
6233,БАҲОР,9,109
6234,ЯНГИ НУРЧИ,3,45
6235,БАРҲАЁТ,9,108
6236,БУНЁДКОР,5,178
6237,ГУЛШАН,5,180
6238,ОРОМГОҲ,5,178
6239,АЛ-ХОРАЗМИЙ,12,152
6240,АЛТИНКЎЛ АШИЛ,13,165
6241,БИРЛИК (Олмос),5,68
6242,МИНГТУТ,11,188
6243,ЮҚОРИ ЧОРДАРА,6,80
6244,АБДУЛЛАБИЙ,0,5
6245,ЖОВ,11,136
6246,37-ГАЛА БАҚҚОЛЛИК,11,188
6247,БАХРИН,6,77
6248,ОЙДИНБУЛОҚ,11,135
6249,ҚУШҚЎНОҚ,11,143
6250,ГУМБАЗ,0,9
6251,УРГАНЖИ,6,75
6252,ҚАНГЛИ,10,125
6253,ТЕГИРМОНБОШИ,5,59
6254,УРГАНЖИЁН,1,22
6255,ПАЧКАМАР,3,37
6256,ТИНЧЛИК,6,82
6257,РОЯТ,12,156
6258,НАФИС,10,130
6259,РАВОҚ,3,190
6260,ҚУШҚАНОТ,3,49
6261,ЭСКИ-АНҲОР,3,47
6262,ЮКСАЛИШ,8,184
6263,НАВБАХОР,8,103
6264,ОҚОЛТИН,8,103
6265,ЕТАК,3,41
6266,ГАЛА,3,41
6267,БЕРУНИЙ,5,64
6268,АЛИШЕР НАВОИЙ,1,22
6269,МУРҒАК,1,23
6270,АРАЛОВУЛ,3,190
6271,ДОРУЛ ОМОН,11,140
6272,ЖЎРАК,11,133
6273,САХОВАТ,11,135
6274,НЎШ,6,72
6275,ЗАРАФШОН,6,72
6276,ЁНБОШ ДЎРМОН,0,11
6277,НАЙЗАТЕПА,6,80
6278,33-А.ЖОМИЙ,11,187
6279,РАВОТ,2,31
6280,ПАХТАКЎЛ,0,11
6281,ОБОД,0,7
6282,ЖЕЙНОВ,3,43
6283,ФАРОВОН,3,38
6284,КЎЛ,6,179
6285,ОМОНКАЛХАТ,6,74
6286,ГЎЗАЛ,6,74
6287,ШУРАК,6,74
6288,АҒИТАЙ АДИЛОВ,13,169
6289,ҚУЙИ МЎМИНОБОД,6,82
6290,ЧЕП,6,82
6291,ЯНГИОБОД,6,82
6292,КАТТА ТОРИНЖАК,6,82
6293,ЮҚОРИ САНЧИҚУЛ,6,82
6294,ХОВОС,0,3
6295,ДАРХАН,10,126
6296,ЕТАК БЕШКАПА,6,82
6297,КЎҲНА МЕВАЗОР,9,109
6298,ГУЛИСТОН,0,0
6299,НУРОБОД,10,119
6300,ҚУТ-БАРАКА,9,113
6301,ХОНТЕПА,9,113
6302,НОМДАНАК,9,113
6303,ЕШОНБУЛОҚ,9,113
6304,САДОҚАТ,9,113
6305,ХОНОБОД ТЕПА,9,113
6306,КЎҲНА ҚУМАРИҚ,9,113
6307,СУЛТОНОБОД,9,113
6308,УЙМОВУТ,10,126
6309,НАЙМАН,0,10
6310,ФАРОҒАТЛИ,9,113
6311,МЎЙИ-МУБОРАК,11,188
6312,БАХОР,0,11
6313,ТУРКИСТОН,0,11
6314,ИЖОДКОР,9,109
6315,ГЕОЛОГЛАР,9,109
6316,ЖАРБОШИ,9,115
6317,ИҚТИДОР,9,109
6318,МИРЗО УЛУҒБЕК,6,80
6319,САХОВАТ,6,80
6320,ХИШРОВ,6,80
6321,САРБОН,9,109
6322,ТЕМУРИЙЛАР,9,109
6323,АЛИШЕР НАВОИЙ,6,71
6324,АРҒИН,9,115
6325,БОҒБОН,9,115
6326,ТОВКЕНТЕПА,9,115
6327,МОҲИРЛАР,9,115
6328,ИФТИХОР,4,52
6329,МАШъАЛ,6,78
6330,ҚОЗОҚ НАЙМАН,6,78
6331,НУРАФШОН,6,80
6332,ЧУҚУРАК,1,24
6333,НУРАФШОН,7,95
6334,НАВБАҲОР,5,66
6335,ГУЛЗОРОБОД,9,109
6336,НУРОБОД,5,180
6337,ДИЁР,9,117
6338,ЯНГИОБОД,0,6
6339,БОҒИ-ШАМОЛ,0,195
6340,ЧИҒАТОЙ,6,74
6341,КАМАРДОН,6,82
6342,ЯНГИ ҲАЁТ,0,11
6343,ГУЛЗОР,0,12
6344,ШУКРОНА,6,179
6345,ТОЖМАХАЛ,6,179
6346,ХАЁТОБОД,6,179
6347,ЧИНОБОД,6,175
6348,ҚЎРҒОНТЕПА,8,102
6349,НУРИСТОН,3,45
6350,БЕШБУЛОҚ,5,69
6351,ПАНЖОБ,6,179
6352,ДЕМУН,1,23
6353,ТЎПЧИ,12,148
6354,ЎЗБЕКИСТОН,1,18
6355,ДЎСТЛИК,10,130
6356,СОҲИБКОР КФЙ,8,105
6357,АНГАРИҚ,12,157
6358,ОҚҚИШЛОҚ,3,38
6359,НУРЛИ КЕЛАЖАК ,3,38
6360,ПИЛОЛ,5,63
6361,ЧОДАКБОШИ,5,63
6362,БЕШБУЛОҚ,8,104
6363,БОЁВУТ,8,101
6364,КАТТА АНҲОР,3,45
6365,ҚАРНАБОТА,6,79
6366,ЯШНОБОД,3,50
6367,ТОШКЕНТ,10,176
6368,НУРЛИ ЙЎЛ,12,149
6369,ИҚБОЛ,10,132
6370,ЯНГИОБОД,10,208
6371,ТАНГРИҚУЛ,11,145
6372,ҚИЗИЛ-ҚИЁҚ,11,146
6373,ҚОРАҚУЧЧИ,3,40
6374,ОЛМАЗОР,10,124
6375,НАВРЎЗ,10,124
6376,БЕКХО,6,179
6377,НАВОИЙ,13,160
6378,ЧАНДИРОБОД,6,78
6379,ЗИЁЛИЛАР,9,113
6380,БЎСТОН,2,28
6381,СЎҒДИЁНА,2,28
6382,УЧЧИНОР,9,115
6383,ЗАКОВАТ,9,109
6384,РАБОТ,2,28
6385,УГАМ,10,121
6386,ҒАЗАЛКЕНТ,10,121
6387,ЖАСОРАТ,9,109
6388,66-АМИР ТЕМУР,11,188
6389,ҚОРАМАНҒИТ,6,78
6390,ТАРАҚҚИЁТ,3,41
6391,САХОВАТ,7,95
6392,ОБИ-ХАЁТ,13,160
6393,ЛОЛАЗОР,13,160
6394,САРОЙКУЛ,13,160
6395,СОҲИБКОР,10,131
6396,ЯНГИЙЕР,7,94
6397,ЛАЗЗАТ,10,206
6398,БЎСТОН,10,131
6399,ИБРАТ,10,131
6400,НУРОБОД,6,82
6401,БУНЁДКОР,7,94
6402,ЮҚОРИ АРАБХОНА,3,41
6403,БЎСТОН,6,76
6404,ЯНГИОБОД,6,75
6405,ТИНЧЛИК,6,75
6406,НУРАФШОН,10,131
6407,НУРЛИ КЕЛАЖАК,8,105
6408,АБДУЛЛОБОЁН,11,140
6409,ЯНГИ АВЛОД,11,140
6410,ЯНГИ ТОШКЕНТ,8,98
6411,ФАЗИЛАТ,8,210
6412,ДАВЛАТОБОД,8,210
6413,ЯНГИ ЎРТАБОҒ,12,151
6414,ЯНГИОБОД,12,151
6415,НУРАФШОН,8,184
6416,СОҲИЛ,8,184
6417,БАХТ,8,184
6418,ЮКСАЛИШ,8,210
6419,САҲОВАТ,5,178
6420,ЯНГИ ЎЗБЕКИСТОН,8,103
6421,ОБИ-ХАЁТ,0,1
6422,СОЙ БЎЙИ,11,139
6423,НУРОБОД,2,31
6424,НАВБАҲОР,2,31
6425,МАДАНИЯТ,10,177
6426,ТИНЧЛИК,1,23
6427,НАВОБОД,10,121
6428,ТУРКИСТОН,8,104
6429,ОБИ-ҲАЁТ,2,30
6430,ЗНАХОС,12,154
6431,НАВБАХОР,3,49
6432,ҚИЗИЛЧОВРА,3,48
6433,ЖАЛОЛАДДИН МАНГУБЕРДИ,12,152
6434,ПАСТОМ,12,200
6435,ТИНЧЛИК,10,126
6436,ЧЎЛБЎСТОН,3,40
6437,ШИХЛАР,12,209
6438,БАРКАМОЛ,6,76
6439,ГУЛШАН,6,79
6440,ИСЛОХАТ,10,131
6441,БОЙЖИГИТ,10,126
6442,МАъРИФАТ,12,149
6443,САБО,10,206
6444,ДАБУСҚАЛъА,6,79
6445,ШИРИН,10,132
6446,ПОШТОН,3,40
6447,ШОМОХУЛУМ,12,155
6448,МАДИЯРОВУЛ,5,59
6449,НУГАЙ,6,76
6450,ХЎЖАКОРЗОН,6,76
6451,ИСЛОМОБОД,10,130
6452,ҚЎШ-ТЕПА,10,131
6453,БЎСТОН,5,60
6454,ТЎҒОН,7,91
6455,ОҚТОМ,7,91
6456,БОБУР,10,177
6457,ИСТИҚЛОЛ,5,66
6458,ЧОРСУ,1,17
6459,ҚУЙИ ЧУҚУРАК,1,24
6460,ТАЛИСОБУН,1,21
6461,ТИНЧЛИК,1,20
6462,БОБУР,2,28
6463,НУРЛИКЕНТ,2,30
6464,НАВРЎЗ,10,177
6465,АҲИЛ,10,128
6466,ИСТИҚЛОЛ,2,26
6467,ФАЙЗАБОД,2,26
6468,ИЖОДКОР,5,180
6469,ЗАРБДОР,9,183
6470,ИЙШАН ҚАЛА,13,163
6471,ЯНГИ БУНЁДОБОД,9,113
6472,ҚИЗИЛ ЖАР,13,166
6473,ОБОД НЕКЎЗ,3,46
6474,ЯНГИ БЎСТОН ОБОД,0,6
6475,ЯНГИ САНГАНАК,10,127
6476,ВАТАНПАРВАР,8,212
6477,ИСТИҚБОЛ,3,39
6478,БОҒОБОД,3,39
6479,ҚАПАЛ,10,121
6480,БУНЁДКОР,3,39
6481,ҚУЙИ ЯНГИ,3,39
6482,СОҲИБКОР,3,39
6483,ПАРВОЗ,3,40
6484,ГУЛШАН,3,40
6485,ТАРАҚҚИЁТ,3,40
6486,ЯНГИ БАТОШ,3,40
6487,ЯНГИ ХОНОБОД,3,40
6488,ЯНГИ БОҒОБОД,3,40
6489,ОҚРАБОТ,3,39
6490,НУРЛИ-ПАНГАТ,2,34
6491,ДАЛВАРЗИН,10,120
6492,ИСТИҚБОЛ,10,120
6493,Н А М У Н А,6,75
6494,МУСТАҚИЛЛИК,10,120
6495,ҚУДАШОБОД,11,143
6496,ҲУМО,10,130
6497,ТИЛЛАТОПГАН,10,130
6498,ИТТИФОҚ,6,81
6499,БАҲОДИР ЯЛАНГТЎШ,6,179
6500,ТИЛЛАОБОД,10,130
6501,ЧОРТУТ,6,81
6502,ЯНГИ МАЙМАНОҚ,3,46
6503,ДАРВЕШОБОД,11,143
6504,ҚАЙНАРБУЛОҚ,11,143
6505,ДЎСТЛИК,3,38
6506,ХЎЖАМАХМУД,3,38
6507,УЗУМЗОР,11,188
6508,МУСОҚУЛ ОРОЛОВ,2,35
6509,ЖАС ÁШЛАД,13,186
6510,ЮКСАЛИШ,3,39
6511,ЯНГИ ОБОД,8,99
6512,МУСТАҚИЛЛИК,5,65
6513,ГУЛШАН,5,67
6514,ЖИЙДАБУЛОҚ,7,95
6515,ПАСТКИ-ЮЗ,9,109
6516,НАВРЎЗ,5,180
6517,ТИНЧЛИК,5,178
6518,СИҲАТГОҲ,5,178
6519,ЧЎЛҚУВАР,3,46
6520,ЯНГИХАЁТ,10,122
6521,МИРИШКОР,1,21
6522,ОВЧИБУЛОҚ,5,65
6523,ОҚТОМ,11,144
6524,ЗИЛОЛ,11,144
6525,НАМУНА,10,208
6526,БЕКТЕМИР,9,107
6527,ҚУРУВЧИЛАР,9,113
6528,БЎСТОН,3,193
6529,ГУЛИСТОН,3,193
6530,ЗОИР ОТА,6,76
6531,КАМОЛИДДИН БЕХЗОД,6,179
6532,ОЙБЕК,2,35
6533,ХЎРОБА ,11,144
6534,САТКАК,11,144
6535,НИЁЗБОШ,10,131
6536,БОЙҚЎРҒОН,10,129
6537,ҚУМКАШОН,1,14
6538,ҚАЙРАҒОЧ,1,24
6539,БЕШКАППА,10,127
6540,ШАРИЛЛОҚ,2,28
6541,ОЛТИН ВОДИЙ,10,120
6542,НАВРЎЗ,3,45
6543,СУРХОН-ДИЁР,7,89
6544,ОРЗУ,12,151
6545,КАТТА ҚОРАСУВ,9,109
6546,ҚУЁШЛИ ЮРТ,7,94
6547,ТОНГ ЮЛДУЗИ,7,88
6548,ОБОД,10,196
6549,БЕШРАБОТ,1,16
6550,ОТЧОПАР-1,9,108
6551,КИЧИК ГУЛДУРСУН,13,194
6552,ИПАКЧИ,9,111
6553,ЭСКИ ЖАРАРИҚ,9,111
6554,БОҒИШАМОЛ,2,26
6555,ЗАРАФШОН,1,17
6556,КЎКЧА,9,111
6557,МАДАНИЯТ,11,138
6558,ОСГ ЯНГИОБОД,12,158
6559,ТУРКИСТОН,11,188
6560,ҚУРАМА,3,43
6561,БАЛУЖ,3,43
6562,ЧАРМГАРИ,6,179
6563,ДАВР,3,47
6564,ФАРОВОН КЕЛАЖАК,3,48
